Selected line,Order,Equipment,Description of Technical Object,Description,Basic start date,Order Type,Cost Center,System Condition,Basic finish date,Plant,Total actual costs,User Status,System status,Scheduled start,Assembly,Description of assembly,Created on,Notification
,323124493,13052633,PUMP Q10,Reparacion Power end 13052633 [[MET]],11/1/2021,UNSC,6004510016,,11/1/2021,1600,"15,261,032.87",,TECO GMPS MANC PRC  SETC,11/1/2021,Q-10,Q-10,11/1/2021,
,323125491,13056272,TRLR MANF HP W/X-ARMS,prueba de hermeticidad,11/1/2021,FTST,6004510016,,11/1/2021,1600,"200,066.51",,TECO GMPS MACM PRC  SETC,11/1/2021,FUNCTION TEST,FUNCTION TEST,11/1/2021,31666701
,323126493,13116375,TRAC HYD START 6X4,VTV - AC988AI (Control SRL),11/2/2021,CERT,6004510016,,11/2/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/2/2021,,,11/2/2021,31666998
,323127125,13070717,TRAC HYD START 6X4 SLPR,VTV - AC899PL (Control SRL),11/2/2021,CERT,6004510016,,11/2/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/2/2021,,,11/2/2021,31668954
,323127197,13038526,TRLR PUMP Q10-X 2000 HHP,Perform S76 PM inspection,1/1/2022,PREV,6004510016,,1/1/2022,1600,"39,459.08",ATCH,TECO PCNF ESTC NMAT PRC  SETC,1/1/2022,LEVEL B PM,Level B PM,11/2/2021,31668275
,323127693,12244532,TRAC HYD START 6X4,"Cambio de aceite, filtros 26330hsFEA",10/15/2021,STND,6004510016,,1/30/2022,1600,"101,364.95",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/15/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31668826
,323127699,12584752,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 22853hsFEA",10/31/2021,RPM,6004510016,,1/30/2022,1600,"67,795.91",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/31/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31668832
,323127700,12584752,TRAC HYD START 6X4 SLPR,Revisar embrague[[FEA]],10/28/2021,RPM,6004510016,,1/30/2022,1600,697.91,,TECO PCNF ESTC NMAT PRC  SETC,10/28/2021,ACC-GENERAL GRP,Accessories-general grp,11/2/2021,31668833
,323127702,13123839,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 11413hsFEA",11/2/2021,STND,6004510016,,1/30/2022,1600,"118,139.45",,TECO PCNF ESTC MANC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31668834
,323127704,13067511,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 16800hsFEA",11/2/2021,STND,6004510016,,1/30/2022,1600,"118,139.45",,TECO PCNF MANC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31668836
,323127987,,,Repuestos certificacion DME,11/2/2021,DME,6004510016,,11/2/2021,1600,"441,316.15",,TECO ESTC GMPS MACM PRC  SETC,11/2/2021,DISCHARGE IRON GRP,Discharge iron grp,11/2/2021,31668329
,323128086,13056272,TRLR MANF HP W/X-ARMS,Certificacion manifold trailer,11/2/2021,DME,6004510016,,11/2/2021,1600,"39,760.07",,TECO PCNF ESTC GMPS MACM PRC  SETC,11/2/2021,DISCHARGE IRON GRP,Discharge iron grp,11/2/2021,31669121
,323128097,,,DME,11/2/2021,DME,6004510016,,11/2/2021,1600,"88,479.23",,TECO PCNF ESTC GMPS MACM PRC  SETC,11/2/2021,DISCHARGE IRON GRP,Discharge iron grp,11/2/2021,31669127
,323128219,12821701,TRAC HYD START 6X4 SLPR,Reparar perdidas hidraulicas[[AX]],10/28/2021,UNSC,6004510016,,1/30/2022,1600,"174,671.96",,TECO PCNF ESTC NMAT PRC  SETC,10/28/2021,ACC-GENERAL GRP,Accessories-general grp,11/2/2021,31669050
,323128619,12784265,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 18.093hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669878
,323128620,13123813,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 9.581hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669879
,323128621,13064299,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 14863hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669880
,323128622,12244544,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 22481hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669881
,323128625,12584748,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros  20.086[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669884
,323128626,12784273,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 19911hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669885
,323128627,12784291,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 19287hs[R&S]",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669886
,323128628,12784285,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 20989hs[R&S",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669887
,323128629,12584750,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 20928hs[R&S",11/2/2021,STND,6004510016,,1/30/2022,1600,"63,549.04",,TECO ESTC NMAT PRC  SETC,11/2/2021,ENGINE FILTER/OIL,Engine filter/oil,11/2/2021,31669888
,323128742,13428186,FORKLIFT,"Cambio de aceite, filtros 2.863hs",11/3/2021,STND,6004510016,,1/30/2022,1600,"130,039.56",,TECO ESTC MANC NMAT PRC  SETC,11/3/2021,ENGINE FILTER/OIL,Engine filter/oil,11/3/2021,31671330
,323129106,12546214,TRLR PUMP Q10-X 2000 HHP,Prueba WM Q10,11/2/2021,FTST,6004510016,,11/2/2021,1600,0.00,,CLSD ESTC NMAT PRC  SETC,11/2/2021,FUNCTION TEST,FUNCTION TEST,11/2/2021,31670270
,323129689,13057729,TRLR PUMP Q10-X 2000 HHP DUAL FUEL,Prueba comun Q10,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31670692
,323130257,11596851,TRLR BLNR FRAC ACE 100 BBL FB4K,Fabricación de mangueras [[HIDR]],11/3/2021,UNSC,6004510016,,11/3/2021,1600,"84,875.39",,TECO ESTC MANC PRC  SETC,11/3/2021,HYD LINES/CONN,Hyd lines/connections,11/3/2021,31672700
,323130753,13057747,TRLR PUMP Q10-X 2000 HHP,Prueba Operativa Comun Bomba Q10 7747,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31673204
,323130771,13229309,TRAC BLOWER 6X4,Revisar perdida de aire,11/3/2021,RPM,6004510016,,11/3/2021,1600,"26,853.96",,TECO ESTC NMAT PRC  SETC,11/3/2021,ACC-GENERAL GRP,Accessories-general grp,11/3/2021,31671350
,323130775,13123827,TRAC HYD START 6X4 SLPR,"Cambio de aceite, filtros 12.957hs[R&S]",10/6/2021,STND,6004510016,,1/30/2022,1600,697.91,,TECO PCNF ESTC NMAT PRC  SETC,10/6/2021,ENGINE FILTER/OIL,Engine filter/oil,11/3/2021,31672055
,323130776,13123827,TRAC HYD START 6X4 SLPR,Reponer luces[R&S],10/6/2021,RPM,6004510016,,1/30/2022,1600,"84,415.53",,TECO PCNF NMAT PRC  SETC,10/6/2021,LIGHTING SYS GRP,Lighting sys grp,11/3/2021,31672056
,323130779,12784261,TRAC HYD START 6X4 SLPR,Reponer luces[R&S],10/6/2021,RPM,6004510016,,1/30/2022,1600,"37,818.45",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/6/2021,ACC-GENERAL GRP,Accessories-general grp,11/3/2021,31672059
,323131128,13057738,TRLR PUMP Q10-X 2000 HHP,Prueba comun Q10 7738,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31672574
,323131129,12506564,TRLR PUMP HT2000 2000 HHP,Prueba comun HT 6564,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31672575
,323131779,13067521,TRAC STD 6X4,VTV - AC689RU (Control SRL),11/3/2021,CERT,6004510016,,11/3/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/3/2021,,,11/3/2021,31672715
,323131781,13123813,TRAC HYD START 6X4 SLPR,VTV - AD203TL (Control SRL),11/3/2021,CERT,6004510016,,11/3/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/3/2021,,,11/3/2021,31672716
,323132864,11596851,TRLR BLNR FRAC ACE 100 BBL FB4K,Rpl de pare de emergencia [[FINN]],11/4/2021,UNSC,6004510016,,11/4/2021,1600,"1,729,582.73",,TECO ESTC GMPS MANC PRC  SETC,11/4/2021,ENGINE GRP,Engine grp,11/4/2021,31674583
,323132893,13038514,TRLR PUMP Q10-X 2000 HHP,Prueba Operativa Comun Bomba Q10 8514,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31673781
,323132896,11754314,TRLR PUMP HT2000 2000 HHP,Prueba comun HT 4314,11/3/2021,FTST,6004510016,,11/3/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/3/2021,FUNCTION TEST,FUNCTION TEST,11/3/2021,31673783
,323133645,13214019,TRAC AUX PUMP,PÉRDIDA POR RETEN CAJA TX [[EALL]],11/4/2021,RPM,6004510016,,11/4/2021,1600,"156,000.00",,TECO ESTC MANC NMAT PRC  SETC,11/4/2021,TRANS AX G/BOX GRP,Transmission auxiliary gear box grp,11/4/2021,31677106
,323133810,11970698,TRLR PUMP HT2000 2000 HHP,VTV - AA157KM (Control SRL),11/4/2021,CERT,6004510016,,11/4/2021,1600,"11,939.66",,TECO ESTC NMAT PRC  SETC,11/4/2021,,,11/4/2021,31674683
,323133847,12203350,PKUP 1/2 TON 4X4 - MGB506,CAmbio de cubiertas,11/4/2021,UNSC,6004510016,,11/4/2021,1600,"114,090.50",,TECO NMAT PRC  SETC,11/4/2021,ENGINE GRP,Engine grp,11/4/2021,31675257
,323134163,12244532,TRAC HYD START 6X4,Perform G06_S PM Inspection,1/18/2022,PREV,6004510016,,1/18/2022,1600,717.95,,TECO PCNF ESTC NMAT PRC  SETC,1/18/2022,LEVEL A PM,Level A PM,11/4/2021,31675237
,323134345,11326934,TRLR PUMP Q10-X 2000 HHP CVRSN,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,0.00,,TECO NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676087
,323134347,11451139,TRLR PUMP Q10-X 2000 HHP CVRSN,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,0.00,,TECO NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676089
,323134350,11501075,TRLR PUMP Q10-X 2000 HHP CVRSN,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,"6,002.40",,TECO PCNF ESTC NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676092
,323134363,11568617,TRLR PUMP Q10-X 2000 HHP CVRSN,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,0.00,,TECO NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676105
,323134610,13045605,TRLR QA QC CONT TCC/LAB 40',Perform E02_S PM Inspection,1/13/2022,PREV,6004510016,,1/13/2022,1600,0.00,ATCH,CLSD ESTC MANC NMAT PRC  SETC,1/13/2022,LEVEL B PM,Level B PM,11/4/2021,31675580
,323135194,13038511,TRLR PUMP Q10-X 2000 HHP,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,"12,004.80",,TECO PCNF NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676136
,323135202,13038535,TRLR PUMP Q10-X 2000 HHP,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,"2,876.87",,TECO PCNF NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676144
,323135213,13057747,TRLR PUMP Q10-X 2000 HHP,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,0.00,,TECO NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676155
,323135214,13057750,TRLR PUMP Q10 2000 HHP,SOFTWARE - ACE 33.52 UPGRADE,11/4/2021,MOD,6004510016,,11/4/2021,1600,0.00,,TECO NMAT PRC  SETC,11/4/2021,ACE SOFTWARE,ACE SOFTWARE,11/4/2021,31676156
,323135339,11326732,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba comun Q10 6732,11/4/2021,FTST,6004510016,,11/4/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/4/2021,FUNCTION TEST,FUNCTION TEST,11/4/2021,31678596
,323135960,11970888,TRLR PUMP HT2000 2000 HHP,INSTALAR KIT INTELLISCAN,11/4/2021,RPM,6004510016,,11/4/2021,1600,0.00,,CLSD MANC NCMP NMAT PRC,11/4/2021,INTELLISCAN,INTELLISCAN,11/4/2021,31678818
,323135962,11691235,TRLR PUMP HT2000 2000 HHP,Falta tapa corta corriente,11/4/2021,RPM,6004510016,,11/4/2021,1600,0.00,,CLSD MANC NCMP NMAT PRC,11/4/2021,ELEC-CNTRL DEV GRP,Electronic-control devices grp,11/4/2021,31678820
,323135963,13057747,TRLR PUMP Q10-X 2000 HHP,Falta amortg daisy data y control stand,11/4/2021,RPM,6004510016,,11/4/2021,1600,0.00,,CLSD MANC NCMP NMAT PRC,11/4/2021,CONTROL STAND GRP,Control stand grp,11/4/2021,31678821
,323136341,12584752,TRAC HYD START 6X4 SLPR,VTV - OEV281 (Control SRL),11/5/2021,CERT,6004510016,,11/5/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/5/2021,,,11/4/2021,31677750
,323136739,13229311,TRAC BLOWER 6X4,Realizar PM en pozo[[EQUI]],11/4/2021,RPM,6004510016,,1/30/2022,1600,717.95,,TECO PCNF NMAT PRC  SETC,11/4/2021,ACC-GENERAL GRP,Accessories-general grp,11/4/2021,
,323136819,12506570,TRLR PUMP HT2000 2000 HHP,Prueba comun HT 6570,11/4/2021,FTST,6004510016,,11/4/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/4/2021,FUNCTION TEST,FUNCTION TEST,11/4/2021,31678616
,323136820,11568617,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba comun Q10 8617,11/4/2021,FTST,6004510016,,11/4/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/4/2021,FUNCTION TEST,FUNCTION TEST,11/4/2021,31678617
,323138732,12153244,TRLR PUMP Q10-X 2000 HHP,RPL MOTOR - 9400 Hs [[FINN]],11/5/2021,UNSC,6004510016,,11/5/2021,1600,"915,956.05",,TECO ESTC MANC PRC  SETC,11/5/2021,ENGINE GRP,Engine grp,11/5/2021,31680433
,323139062,11970658,TRLR PUMP HT2000 2000 HHP,PRUEBA POR WM,11/6/2021,FTST,6004510016,,11/6/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/6/2021,FUNCTION TEST,FUNCTION TEST,11/6/2021,31682453
,323139281,11326732,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba WM,11/5/2021,FTST,6004510016,,11/5/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/5/2021,FUNCTION TEST,FUNCTION TEST,11/5/2021,31680911
,323140071,,,Asistencia Base Añelo Octubre [[SWP]],11/5/2021,RPM,6004510016,,11/30/2021,1600,"16,253,944.04",,TECO ESTC GMPS NMAT PRC  SETC,11/5/2021,FRAME GRP,Frame grp,11/5/2021,31681125
,323140533,11568617,TRLR PUMP Q10-X 2000 HHP CVRSN,Rep cilindro 11653 hrs [[CUMM]],11/6/2021,RPM,6004510016,,12/19/2021,1600,"1,639,259.26",,TECO ESTC GMPS MANC NMAT PRC  SETC,11/6/2021,ENGINE GRP,Engine grp,11/6/2021,31683266
,323140853,13057723,TRLR PUMP Q10-X 2000 HHP,Perform S76 PM inspection,1/1/2022,PREV,6004510016,,1/1/2022,1600,"82,051.30",ATCH,TECO PCNF ESTC NMAT PRC  SETC,1/1/2022,LEVEL B PM,Level B PM,11/6/2021,31682292
,323141400,11516541,TRLR PUMP Q10-X 2000 HHP CVRSN,"lavado radiador horizontal, 12336 hrs",11/6/2021,RPM,6004510016,,11/30/2021,1600,"508,291.56",,TECO PCNF MANC NMAT PRC  SETC,11/6/2021,COOLING SYS ACC'S,Cooling sys acc's,11/6/2021,31682494
,323143143,11516541,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba WM,11/7/2021,FTST,6004510016,,11/7/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/7/2021,FUNCTION TEST,FUNCTION TEST,11/7/2021,31685723
,323143951,11754409,TRLR PUMP HT2000 2000 HHP,Falla potencia 16076 hrs [[CUMM]],11/7/2021,RPM,6004510016,,12/19/2021,1600,"134,473.83",,TECO ESTC NMAT PRC  SETC,11/7/2021,ENGINE GRP,Engine grp,11/7/2021,31685085
,323143952,11516556,TRLR PUMP Q10-X 2000 HHP CVRSN,Falla potencia 10249 hrs [[CUMM]],11/7/2021,RPM,6004510016,,12/19/2021,1600,"174,452.62",,TECO ESTC NMAT PRC  SETC,11/7/2021,ENGINE GRP,Engine grp,11/7/2021,31685086
,323144240,,,Inspeccion 90 dias manifold,11/7/2021,DME,6004510016,,11/7/2021,1600,"524,015.29",,TECO ESTC GMPS MACM PRC  SETC,11/7/2021,DISCHARGE IRON GRP,Discharge iron grp,11/7/2021,31685380
,323144582,13123831,TRAC HYD START 6X4 SLPR,Perform G06_S PM Inspection,1/14/2022,PREV,6004510016,,1/14/2022,1600,717.95,,TECO PCNF ESTC NMAT PRC  SETC,1/14/2022,LEVEL G06L PM,LEVEL G06L PM,11/7/2021,31685278
,323144589,13123815,TRAC HYD START 6X4 SLPR,Perform G06_S PM Inspection,3/28/2022,PREV,6004510016,,3/28/2022,1600,"1,150.75",ATCH,TECO PCNF ESTC NMAT PRC  SETC,3/28/2022,LEVEL B PM,Level B PM,11/7/2021,31685284
,323144601,13123821,TRAC HYD START 6X4 SLPR,Perform G06_S PM Inspection,1/1/2022,PREV,6004510016,,1/1/2022,1600,717.95,,TECO PCNF ESTC MANC NMAT PRC  SETC,1/1/2022,LEVEL G06L PM,LEVEL G06L PM,11/7/2021,31685296
,323144615,13123819,TRAC HYD START 6X4 SLPR,Perform G06_S PM Inspection,3/28/2022,PREV,6004510016,,3/28/2022,1600,774.34,ATCH,TECO PCNF NMAT PRC  SETC,3/28/2022,LEVEL L PM,LEVEL L PM,11/7/2021,31685510
,323145142,13396979,FKLFT EXPRESS SAND,Reparar aire acondicionado[[renueva]],11/7/2021,RPM,6004510016,,11/15/2021,1600,0.00,,CLSD ESTC NMAT PRC  SETC,11/7/2021,A/C ACC'S,A/C acc's,11/7/2021,31686344
,323145148,11596851,TRLR BLNR FRAC ACE 100 BBL FB4K,Controlar aire acondicionado[[renueva]],11/7/2021,RPM,6004510016,,11/11/2021,1600,0.00,,CLSD ESTC NMAT PRC  SETC,11/7/2021,A/C ACC'S,A/C acc's,11/7/2021,31686349
,323145970,12584754,TRAC HYD START 6X4 SLPR,VTV - ODR718 (Control SRL),11/8/2021,CERT,6004510016,,11/8/2021,1600,"11,030.57",,TECO ESTC NMAT PRC  SETC,11/8/2021,,,11/8/2021,31688407
,323146864,11596851,TRLR BLNR FRAC ACE 100 BBL FB4K,Perform R01_S PM inspection,2/26/2022,PREV,6004510016,,2/26/2022,1600,"41,928.80",,CLSD PCNF ESTC NMAT PRC  SETC,2/26/2022,LEVEL B PM,Level B PM,11/8/2021,31688704
,323146893,11244375,TRK QA QC LAB,Reparar aire acondicionado[[renueva]],11/8/2021,RPM,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,A/C ACC'S,A/C acc's,11/8/2021,31687432
,323146912,13396979,FKLFT EXPRESS SAND,Realizar servis[[equipar]],11/8/2021,RPM,6004510016,,11/8/2021,1600,"70,929.35",,TECO ESTC GMPS MANC MSPT PRC  SETC,11/8/2021,ENGINE FILTER/OIL,Engine filter/oil,11/8/2021,31688309
,323147273,12244532,TRAC HYD START 6X4,Reparar bomba hidraulica[HIDROIL],11/8/2021,RPM,6004510016,,1/30/2022,1600,"625,243.80",,TECO GMPS MANC PRC  SETC,11/8/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31692206
,323147854,11754409,TRLR PUMP HT2000 2000 HHP,Prueba comun HT,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690060
,323148031,13038520,TRLR PUMP Q10-X 2000 HHP,Compra de soportes y mangueras [[Equi]],11/8/2021,RPM,6004510016,,11/8/2021,1600,"414,073.30",,TECO MANC PRC  SETC,11/8/2021,ENGINE GRP,Engine grp,11/8/2021,
,323148354,11647334,TRLR BLNR FRAC ACE 100 BBL FB4K,Rep. de neumat. Blender 334 [[11647334]],11/8/2021,RPM,6004510016,,11/8/2021,1600,"8,623.29",,TECO NMAT PRC  SETC,11/8/2021,TIRE MAINT (GEN),Tire maint (general),11/8/2021,
,323148420,13038523,TRLR PUMP Q10-X 2000 HHP,Prueba comun Q10 8523,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690119
,323148421,11905678,TRLR PUMP HT2000 2000 HHP DUAL FUEL,prueba comun HT,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690120
,323148422,11970658,TRLR PUMP HT2000 2000 HHP,Prueba WM HT,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690121
,323148750,11970892,TRLR PUMP HT2000 2000 HHP,"lavado radiador horizontal, 23330 hrs.",11/8/2021,RPM,6004510016,,11/30/2021,1600,"260,906.19",,TECO PCNF MANC NMAT PRC  SETC,11/8/2021,COOLING SYS ACC'S,Cooling sys acc's,11/8/2021,31689894
,323148827,12506584,TRLR BLNR DRY GEL MIX,reparar tornillos DA1[[EDUARDO ALEMANI]],11/8/2021,RPM,6004510016,,11/8/2021,1600,"158,198.11",,TECO MANC PRC  SETC,11/8/2021,SCREW/ACC'SLK GRP,Screw/acc's,11/8/2021,31689740
,323148864,13396979,FKLFT EXPRESS SAND,Servis/pm[[equipar servis]],11/8/2021,RPM,6004510016,,11/8/2021,1600,"79,380.00",,TECO MANC NMAT PRC  SETC,11/8/2021,ENGINE FILTER/OIL,Engine filter/oil,11/8/2021,31689767
,323149035,13396979,FKLFT EXPRESS SAND,Reemplazo correa ventilador[[equipar]],11/8/2021,RPM,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,ENGINE BELTS,Engine belts,11/8/2021,31689986
,323149140,,,Certificacion Valvulas 2x1,11/9/2021,DME,6004510016,,11/9/2021,1600,"367,763.45",,TECO ESTC GMPS MACM PRC  SETC,11/9/2021,DISCHARGE IRON GRP,Discharge iron grp,11/9/2021,31692804
,323149300,12506558,TRLR PUMP HT2000 2000 HHP,Prueba comun HT,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690162
,323149302,11501065,TRLR PUMP Q10-X 2000 HHP CVRSN,Prueba comun Q10-X,11/8/2021,FTST,6004510016,,11/8/2021,1600,0.00,,CLSD NMAT PRC  SETC,11/8/2021,FUNCTION TEST,FUNCTION TEST,11/8/2021,31690164
,323149363,12965544,TRLR MANF HP W/X-ARMS,Inspeccion 90 dias manifold,11/9/2021,DME,6004510016,,11/9/2021,1600,"113,196.90",,TECO ESTC GMPS MACM PRC  SETC,11/9/2021,DISCHARGE IRON GRP,Discharge iron grp,11/9/2021,31691613
,323149380,12584752,TRAC HYD START 6X4 SLPR,Remplazo de espejos[R&S],10/18/2021,UNSC,6004510016,,1/30/2022,1600,"48,530.39",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/18/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31689831
,323149384,13123837,TRAC HYD START 6X4 SLPR,Reparar perdida de aire[R&S],10/19/2021,UNSC,6004510016,,1/30/2022,1600,"46,697.67",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/19/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,
,323149386,12584740,TRAC HYD START 6X4 SLPR,Remplazo de espejos[R&S],10/21/2021,UNSC,6004510016,,1/30/2022,1600,"36,122.99",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/21/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31689846
,323149387,12584740,TRAC HYD START 6X4 SLPR,Reponer barreros / Guardabarros,10/21/2021,UNSC,6004510016,,1/30/2022,1600,"236,161.80",,TECO PCNF ESTC MANC NMAT PRC  SETC,10/21/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31689847
,323149388,12584740,TRAC HYD START 6X4 SLPR,Remplazo de motor levanta cristales,11/8/2021,UNSC,6004510016,,1/30/2022,1600,"88,234.44",,TECO MANC NMAT PRC  SETC,11/8/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31689848
,323149394,13229325,TRAC BLOWER 6X4,Remplazo de parabrisa,10/25/2021,UNSC,6004510016,,1/30/2022,1600,"34,875.33",,TECO PCNF MANC NMAT PRC  SETC,10/25/2021,ACC-GENERAL GRP,Accessories-general grp,11/8/2021,31690452
