PSL,SubPSL,SAP Profit Center,Plant,Material,Description,SAP Base UOM,Unit Value L31
Production Enhancement,Other Production Enhancement,6001070700,1608,102684098,"CL,COMPR,A/C,TWIN V-BELT PUL,156-2BG 24V",EA,269.25
Production Enhancement,Other Production Enhancement,6001070700,1608,102685117,"HE,TUBE & SHELL,6.0 DIA,24.0 TUBE LG,ORB",EA,2329.63
Production Enhancement,Other Production Enhancement,6001070700,1608,102687855,"MOT,HYDR,AXIAL PSTN,180 CC,PARKER F12",EA,4520.07
Production Enhancement,Other Production Enhancement,6001070700,1608,102688064,"PL,MTG ADAPT,DAISY DATA 4823DH TO 4123DB",EA,160.12
Production Enhancement,Frac / Acid Summary,6001010016,1608,102699281,"EP RPR KIT,ENERPAC P/N. PA133K3",EA,278.25
Production Enhancement,Frac / Acid Summary,6001010016,1608,102699282,"EP AIR PSTN ASSY,ENERPAC P/N. CK354950SR",EA,21.93
Production Enhancement,Other Production Enhancement,6001070700,1608,102703999,"STUD,5/16-24 UNF X 1.25 LG,ALL THD,GR 8",EA,4.27
Production Enhancement,Other Production Enhancement,6001070700,1608,102704087,"NUT,HEX,5/16-24 UNF,SAE J995 GR 8,STL",EA,0.43
Production Enhancement,Other Production Enhancement,6001070700,1608,102704283,"WSHR,FLAT,5/16,STL,SAE GR 8,11/32 X11/16",EA,0.33
Production Enhancement,Frac / Acid Summary,6001010016,1608,102706064,"GUARD,PKG,WRP ARND,ROPER, 7XX025, 7XX01",EA,28.02
Production Enhancement,Frac / Acid Summary,6001010016,1608,102706065,"GUARD,PKG,WRP ARND,ROPER, 7XX02",EA,31.68
Production Enhancement,Frac / Acid Summary,6001010016,1608,102706067,"GUARD,PKG,WRP ARND,ROPER,7XX05",EA,34.25
Production Enhancement,Other Production Enhancement,6001070700,1608,102708670,"CONT STATION,EMER STOP,R STAHL 8040 SER",EA,122.76
Production Enhancement,Frac / Acid Summary,6001010016,1608,102711994,"CROSS,GOATHEAD,7 15K BIG INCH,SIX 3 1502",EA,6327.53
Production Enhancement,Other Production Enhancement,6001070700,1608,102713026,R&O HYDR OIL - GRS 68,EA,47.12
Production Enhancement,Other Production Enhancement,6001070700,1608,102715310,"CBL,HI FLEX INDL ETHRNT,CAT5E,SHIELEDED",M,2.76
Production Enhancement,Other Production Enhancement,6001070700,1608,102719327,"AC,ROOFTOP,50,000BTU/HR,14.3KW,1600CFM",EA,4711.86
Production Enhancement,Other Production Enhancement,6001070700,1608,102719855,"SOL,VLV,SHUTOFF,AIR,ASO,T2/T4,QSK50",EA,2200.8
Production Enhancement,Other Production Enhancement,6001070700,1608,102726748,"ASSY,PWR FLTR,USE W/DAISY DATA MDL4823DH",EA,78.78
Production Enhancement,Frac / Acid Summary,6001010016,1608,102726788,"PUP JT,3 IN FIG 1502 MXF X 24 IN LG,1500",EA,923.13
Production Enhancement,Frac / Acid Summary,6001010016,1608,102726792,"DISCH JT,3-1502,36 IN L,15000 PSI WP,SPM",EA,932.55
Production Enhancement,Frac / Acid Summary,6001010016,1608,102726801,"PUP JT,3 IN FIG 1502 MXF X 96 IN LG,1500",EA,1285.85
Production Enhancement,Other Production Enhancement,6001070700,1608,102727009,"PL,MTG ADAPTOR,DAISY DATA 4823DH TO 4123",EA,75
Production Enhancement,Frac / Acid Summary,6001010016,1608,102728960,"O-RING,90 DURO HNBR,2-7/8 X 2-5/8 X 1/8",EA,3.29
Production Enhancement,Other Production Enhancement,6001070700,1608,102730187,"CONT CLNG CHEM,AERSL,368ML,1632-16S",EA,9.6
Production Enhancement,Frac / Acid Summary,6001010016,1608,102734726,"TL,LUGS,TWO PC VLV GDE,NO 4 VLV SEAT,TWI",EA,685.18
Production Enhancement,Frac / Acid Summary,6001010016,1608,102739380,"TL,INSTL,GDE BSHG RTNR,REPLACEABLE,NO. 4",EA,194.8
Production Enhancement,Other Production Enhancement,6001070700,1608,102739898,"HOSE,HUMP,3.5 IN ID,7.5 IN LG,CUMMINS",EA,128.92
Production Enhancement,Other Production Enhancement,6001070700,1608,102740591,"KIT,FLTR ASSY,INCLS FLTR HEAD,1 ELEM,1 S",EA,1007.8
Production Enhancement,Other Production Enhancement,6001070700,1608,102741012,"ADPTR,RS-422 / RS-485 TO USB,ISLD,5 POSN",EA,104.59
Production Enhancement,Other Production Enhancement,6001070700,1608,102741489,"PUSHROD,Q10",EA,425.12
Production Enhancement,Other Production Enhancement,6001070700,1608,102744093,"RTNR,PUSHROD SEAL HSG,Q10,ONE PC",EA,275.84
Production Enhancement,Other Production Enhancement,6001070700,1608,102744731,"STOCKABLE PWR END ASSY,Q10,10.875 GEAR R",EA,261333.79
Production Enhancement,Frac / Acid Summary,6001010016,1608,102748151,"FLG,DISCH,STR,3 IN 1502 Q10, HT2000",EA,1491.88
Production Enhancement,Frac / Acid Summary,6001010016,1608,102748973,"CROSS,GOATHEAD,7 IN 15K BIG IN, SIX 3 I",EA,8676.56
Production Enhancement,Frac / Acid Summary,6001010016,1608,102753786,"DISCH JT,STR,2 IN,15000 PSI WP,INT 2 IN",EA,558.32
Production Enhancement,Frac / Acid Summary,6001010016,1608,102754343,"PCH,GDE BSHG REMOVING,4.0 IN Q10,EXTND",EA,69.99
Production Enhancement,Frac / Acid Summary,6001010016,1608,102755906,"PCH,GDE BSHG REMOVING,4.5 IN HT-2000,EXT",EA,199.09
Production Enhancement,Other Production Enhancement,6001070700,1608,102756476,"ASY,GLND,DUAL CAN,4823DH,DAISY DATA SVCE",EA,1180.74
Production Enhancement,Other Production Enhancement,6001070700,1608,102756525,"HS,BLK,.1875D,FIT 4823DH,DAISY DATA SVCE",FT,1
Production Enhancement,Other Production Enhancement,6001070700,1608,102756526,"HS,BLK,.5D,FIT 4823DH DAISY DATA SVCE PA",FT,1
Production Enhancement,Other Production Enhancement,6001070700,1608,102756527,"W,24AWG,BLK FIT 4823DH,DAISY DATA SVCE P",FT,1
Production Enhancement,Other Production Enhancement,6001070700,1608,102756528,"W,24AWG,ORN,FIT 4823DH,DAISY DATA SVCE P",FT,1
Production Enhancement,Other Production Enhancement,6001070700,1608,102756529,"CONN,D,PLG,MALE,DUST COV FIT 4823DH,DAI",EA,1.06
Production Enhancement,Other Production Enhancement,6001070700,1608,102756530,"CONN,D,REC,22G,IDC,9P,FIT 4823DH,DAISY D",EA,2.12
Production Enhancement,Other Production Enhancement,6001070700,1608,102756533,"CONN,COV,CIRC,DAN WOODEHAD,P131-000024-0",EA,26.01
Production Enhancement,Other Production Enhancement,6001070700,1608,102756858,"CONN,MC,90D,REC,3P,W/16G W,MN PWR,DAISY",EA,29.27
Production Enhancement,Other Production Enhancement,6001070700,1608,102756859,"CONN,MC,90D,REC,5P,W/16G W,SDS CAN CONN,",EA,30.17
Production Enhancement,Other Production Enhancement,6001070700,1608,102756863,"PLUG,HOLE,.88ID MAX,OIL TIGHT,DAISY DATA",EA,26.01
Production Enhancement,Other Production Enhancement,6001070700,1608,102756866,"CD GRIP,.24-.47 OD CBL",EA,8.32
Production Enhancement,Other Production Enhancement,6001070700,1608,102756870,"PA,CBL,USB A EXT,PM,DAISY DATA SVCE PART",EA,33.29
Production Enhancement,Other Production Enhancement,6001070700,1608,102760416,"PRMR,BONDING,FOR USE WITH 100035400",EA,103.36
Production Enhancement,Other Production Enhancement,6001070700,1608,102760417,"PRMR,BONDING,FOR USE WITH 100035400",EA,147.33
Production Enhancement,Other Production Enhancement,6001070700,1608,102760418,"PRMR,BONDING,FOR USE WITH 100035400",EA,437.39
Production Enhancement,Other Production Enhancement,6001070700,1608,102761891,"WLD,MXG TB & SND SCR BS W BMPR,EXP,FB4K",EA,4994.5
Production Enhancement,Frac / Acid Summary,6001010016,1608,102762290,"KIT,RPR,FLPR CHK VLV,102614293,100001112",EA,148.75
Production Enhancement,Other Production Enhancement,6001070700,1608,102764258,"PWR SPLY,DC,10-36VI,24 VDC OUT,F/D3",EA,323.53
Production Enhancement,Other Production Enhancement,6001070700,1608,102769464,"TRANS,ALL,9832 OFS,QSK50,CEC5,TC1080",EA,142254.74
Production Enhancement,Frac / Acid Summary,6001010016,1608,102771214,"KIT,PKG,EXPENDABLES,4.000,GARDNER DENVER",EA,119.46
Production Enhancement,Frac / Acid Summary,6001010016,1608,102771215,"KIT,PKG,EXPENDABLES,4.500,GARDNER DENVER",EA,136.73
Production Enhancement,Other Production Enhancement,6001070700,1608,102771747,"BRG,FLGD,2.25 IN ID,WITH COV,SGL CONC RN",EA,317
Production Enhancement,Other Production Enhancement,6001070700,1608,102773310,"TARGET,MAG,INTELLISCAN,CRK,HT2000",EA,18.21
Production Enhancement,Other Production Enhancement,6001070700,1608,102773311,"RTNR,TARGET,MAG,INTELLISCAN,CRK,HT2000",EA,25.49
Production Enhancement,Other Production Enhancement,6001070700,1608,102773402,"MAG,TARGET,MAG,INTELLISCAN,CRK,HT2000",EA,2.11
Production Enhancement,Other Production Enhancement,6001070700,1608,102773576,"GSKT,VLV BDY TO SEP,XMSN,S9800,ALLISON",EA,28.94
Production Enhancement,Other Production Enhancement,6001070700,1608,102773708,"ENG,CAT,3512C,2250 BHP AT 1900 RPM,ATAAC",EA,147066
Production Enhancement,Frac / Acid Summary,6001010016,1608,102776922,"NUT,WING,FMC,3 IN 1505,15000 PSI WP",EA,128.34
Production Enhancement,Frac / Acid Summary,6001010016,1608,102776937,"KIT,RTNR SEGMTS 12 PCS,ONE POLY PORT PLG",EA,80.63
Production Enhancement,Frac / Acid Summary,6001010016,1608,102777216,"PLUG,PORT,NITRILE,3 IN,1505,DTCH NUT,FMC",EA,1.15
Production Enhancement,Frac / Acid Summary,6001010016,1608,102777240,"RTNR,SUCT STOP & SPR,4.000 FLUID END,Q10",EA,30.01
Production Enhancement,Other Production Enhancement,6001070700,1608,102777939,"CMPTR ASSY,DAISY DATA 4123,WIN10,KVASE",EA,10398.79
Production Enhancement,Other Production Enhancement,6001070700,1608,102778771,"KIT,RETRFIT,DAMPR,CAT/CUM,Q10 TL,W/DMPR",EA,12465.54
Production Enhancement,Frac / Acid Summary,6001010016,1608,102779586,"RING,SEAL,3 IN 1505,FMC,NITRILE,AE RING",EA,14.77
Production Enhancement,Frac / Acid Summary,6001010016,1608,102780929,"NIP,CPLG,3 IN FEM BL RACE X 3 IN 1505",EA,554.58
Production Enhancement,Frac / Acid Summary,6001010016,1608,102782426,"NIP,CPLG,3 IN MALE BL RACE X 3 IN 1505",EA,288.48
Production Enhancement,Frac / Acid Summary,6001010016,1608,102783523,"DISCH JT,STR,3 X 48 IN,1505,15KSI WP,FMC",EA,1076.16
Production Enhancement,Frac / Acid Summary,6001010016,1608,102783529,"SWVL JT,3 IN,15KSI WP,DUAL,STYLE 50,1505",EA,2375.7
Production Enhancement,Other Production Enhancement,6001070700,1608,102785497,"BTRY ISOLATOR,12/24 VDC AUTO RANGING V I",EA,224.83
Production Enhancement,Other Production Enhancement,6001070700,1608,102786685,"BRG,SPHER,OUTBOARD,HT-2000,.040 OVER",EA,9639.92
Production Enhancement,Other Production Enhancement,6001070700,1608,102786686,"BRG,SPHER,OUTBOARD,HT-2000,.080 OVER",EA,9467.79
Production Enhancement,Other Production Enhancement,6001070700,1608,102786687,"BRG,SPHER,OUTBOARD,HT-2000,.120 OVER",EA,9467.78
Production Enhancement,Frac / Acid Summary,6001010016,1608,102787373,"ELL,3 IN 20K BIG IN X 1505 THD,FORGED",EA,1566.13
Production Enhancement,Frac / Acid Summary,6001010016,1608,102787374,"ELL,3 IN BIG INCH X 1505,USE 102787373",EA,1346.31
Production Enhancement,Frac / Acid Summary,6001010016,1608,102787384,"HUB,3 IN BIG INCH,3 IN FIG 1505 THD",EA,660.44
Production Enhancement,Frac / Acid Summary,6001010016,1608,102787396,"SEAT,3IN 1505 THD,15KSI WP DART TY, CHKV",EA,245.62
Production Enhancement,Frac / Acid Summary,6001010016,1608,102788812,"SUCT STOP AND SPR,4.500 FLUID END,Q10 OR",EA,27.18
Production Enhancement,Other Production Enhancement,6001070700,1608,102791566,"ASSY,HYDR VNT CRTG,GREASEHEAD CONN SUB,1",EA,25.73
Production Enhancement,Frac / Acid Summary,6001010016,1608,102792120,"ADPTR,STEPPED PLGR CLP,4.000 FLUID END,Q",EA,87.53
Production Enhancement,Other Production Enhancement,6001070700,1608,102794674,"ASSY,ELEC MOT AND HYDR PUMP,12 V,USED ON",EA,1520
Production Enhancement,Other Production Enhancement,6001070700,1608,102797315,"MOLD REL,FOR USE WITH 100035400",EA,125.18
Production Enhancement,Other Production Enhancement,6001070700,1608,102798720,"FLTR, OIL, ELEM,TRANS,9800,NEW SINGLE",EA,261.49
Production Enhancement,Other Production Enhancement,6001070700,1608,102799022,"WALL HTR,ELEC,SHALLOW RECESSED OR SURF",EA,209.27
Production Enhancement,Frac / Acid Summary,6001010016,1608,102803030,"KIT,RPR,3 IN 15KSI WP,TSI15 PLUS,DUAL SL",EA,30.84
Production Enhancement,Frac / Acid Summary,6001010016,1608,102806358,"LOCK ASSY,7 IN 15000 PSI,RMT CONN,GEN-2",EA,423.32
Production Enhancement,Other Production Enhancement,6001070700,1608,102809136,"ASSY,HOSE,RECIRC LINE,FB4K",EA,160.43
Production Enhancement,Other Production Enhancement,6001070700,1608,102814200,"MODUL,TCM,ALLISON,9823,9832 OFS,CEC5,A63",EA,464.51
Production Enhancement,Frac / Acid Summary,6001010016,1608,102814625,"BRG,RTR,30X55X13MM,NTN6006,MDL 5550",EA,812.7
Production Enhancement,Other Production Enhancement,6001070700,1608,102814677,"CONTR,TOUCH SCRN,CAPAC USB,MDL 4823DH",EA,115
Production Enhancement,Other Production Enhancement,6001070700,1608,102814679,"KEYPAD,FRONT PNL I/O,FOR MODEL 4823DH",EA,210
Production Enhancement,Other Production Enhancement,6001070700,1608,102814680,"ASSY,CMPTR FOR 4823DH,E3845 QUAD ATOM,8G",EA,2150
Production Enhancement,Frac / Acid Summary,6001010016,1608,102814895,"RTNR SEG,3 IN,1505,DTCH NUT,FMC,1 PC",EA,1.36
Production Enhancement,Frac / Acid Summary,6001010016,1608,102815228,"DISCH JT,3 IN,3 IN 1502 MXF,15000 PSI WK",EA,1380.5
Production Enhancement,Frac / Acid Summary,6001010016,1608,102815568,"BASE,GOATHEAD,WLLHD CONN UNIT,TAB",EA,1808.89
Production Enhancement,Other Production Enhancement,6001070700,1608,102816924,"KIT,HYDFANDRIVE,3512B/C,NOTFOR DF/DGB",EA,17131.24
Production Enhancement,Frac / Acid Summary,6001010016,1608,102820886,"SEAL,DISCH FLG,FLD REPAIRABLE,Q10",EA,116.9
Production Enhancement,Other Production Enhancement,6001070700,1608,102824123,"KIT,HYD FAN DRIVE,QSK50 PUMPNG TRLRS",EA,16480.8
Production Enhancement,Other Production Enhancement,6001070700,1608,102824812,"LUBCTN DVC,FLOWSERVE,475 CC JUMBO LUBER",EA,385.42
Production Enhancement,Frac / Acid Summary,6001010016,1608,102825760,"VLV,CHK,HAL,3-1505-THD,3-BI-HUB,15K WP",EA,924.35
Production Enhancement,Other Production Enhancement,6001070700,1608,102827906,"TAPE,ELEC,BLK,SCOTCH,SUPER 33 PLUS",EA,4.93
Production Enhancement,Frac / Acid Summary,6001010016,1608,102835036,"AIR OVER HYDR PUMP,10K MAX WKG PRESS WIT",EA,5495.46
Production Enhancement,Other Production Enhancement,6001070700,1608,102836662,"CMPTR,SYSTEL 5237HES-19,WIN 7,CAN BE CO",EA,6172.1
Production Enhancement,Other Production Enhancement,6001070700,1608,102837675,"ALTNR,12 V,100 AMP,J180 HINGE,24SI,NEW",EA,321.91
Production Enhancement,Other Production Enhancement,6001070700,1608,102842014,"HARN,XMSN,ALLISON 9832,SNSR HARN,BHD CON",EA,1284.72
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844376,"SPR,SUCT VLV,Q10,XMP10",EA,17.49
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844378,"TL,RTNR,DISCH COV,Q10-X",EA,326.36
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844381,"SCR,PKG,Q10-X",EA,352.41
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844386,"VLV,DISCH,Q10,XMP10",EA,52.94
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844387,"TL,PIN,DICHARGE COV,Q10-X",EA,6.11
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844406,"TL,MULTI,Q10-X",EA,760.03
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844433,"BLT,TIE,FLUID END TO PWR END,EXTND,Q10,X",EA,124.84
Production Enhancement,Frac / Acid Summary,6001010016,1608,102844434,"SPCR,TUBE,EXTND,Q10,XMP10",EA,224.37
Production Enhancement,Other Production Enhancement,6001070700,1608,102846453,"PCB,PNL,CONT,FOR 12 V OR 24 V CONT PNL",EA,395.94
Production Enhancement,Other Production Enhancement,6001070700,1608,102846714,"TRANS,ALLISON,9832 OFS,CEC5, CAT 3512",EA,142344
Production Enhancement,Other Production Enhancement,6001070700,1608,102846859,"APPR,INTERLOCK WCU, ELECT,FIELD ADD ON",EA,413.93
Production Enhancement,Other Production Enhancement,6001070700,1608,102848934,"TRANS,ALLISON,9823 OFS,CEC5, CAT 3512",EA,115000
Production Enhancement,Other Production Enhancement,6001070700,1608,102851556,"TRANS,ALL,9823 OFS,,CEC5,QSK50",EA,115000
Production Enhancement,Frac / Acid Summary,6001010016,1608,102852341,"TL,EXPR,NO. 3 FRAC VLV,Q10-X",EA,88.96
Production Enhancement,Frac / Acid Summary,6001010016,1608,102852342,"CLP,FLTG,ADPTR TO PUSHROD,Q10-X",EA,150.2
Production Enhancement,Frac / Acid Summary,6001010016,1608,102852344,"TL,EXPR,NO. 7 FRAC VLV,Q10-X",EA,119.13
Production Enhancement,Frac / Acid Summary,6001010016,1608,102852345,"TL,PRS ADPTR,NO. 7 FRAC VLV,VLV INSR INS",EA,143.73
Production Enhancement,Other Production Enhancement,6001070700,1608,102852462,"KIT,HYDR FAN DR,ACE CONTD,3512C PMPNG TR",EA,16416.33
Production Enhancement,Other Production Enhancement,6001070700,1608,102852841,"KIT,HYD FAN DRV,ACE CNTRL,QSK50 PUMPTRLR",EA,16586.2
Production Enhancement,Frac / Acid Summary,6001010016,1608,102854118,"SEAT,DISCH VLV,XHD,Q10,XMP10",EA,545.28
Production Enhancement,Other Production Enhancement,6001070700,1608,102855686,"KIT,TRANS CNVRSN,9823 OFS,CEC5.3512C",EA,4079.94
Production Enhancement,Other Production Enhancement,6001070700,1608,102856453,"KIT,TRANS CNVRSN,9832 OFS,CEC5.3512C",EA,4686.14
Production Enhancement,Other Production Enhancement,6001070700,1608,102857095,"KIT,TRANS CNVRSN,9823 OFS,CEC5.QSK50",EA,4081.6
Production Enhancement,Other Production Enhancement,6001070700,1608,102857439,"KIT,TRANS CNVRSN,9832 OFS,CEC5.QSK50",EA,4687.96
Production Enhancement,Frac / Acid Summary,6001010016,1608,102861446,"KIT,FE I NSTALL,Q10,XMP10,TALOS",EA,72649.31
Production Enhancement,Frac / Acid Summary,6001010016,1608,102861886,"TL,HEX ADPTR,STUD DRR,STEALTH 8,Q10-X",EA,27.5
Production Enhancement,Frac / Acid Summary,6001010016,1608,102861888,"LUG,SEAT PULLER,NO 7,Q10-X",EA,123.12
Production Enhancement,Other Production Enhancement,6001070700,1608,102862009,STOCKABLE PWR END ASSY PLUS TRANSPT STND,EA,1
Production Enhancement,Other Production Enhancement,6001070700,1608,102862013,"HOSE PKG,HYDR,MXG TUB,SAND SCR,SA12 FB4K",EA,5898.11
Production Enhancement,Other Production Enhancement,6001070700,1608,102862014,"HOSE PKG,HYDR,PWR PACK,SA09 FB4K BLNR TR",EA,6813.04
Production Enhancement,Other Production Enhancement,6001070700,1608,102862015,"HOSE PKG,CHAS AND FIN,AIR,FUEL,BLOWER LU",EA,664.79
Production Enhancement,Other Production Enhancement,6001070700,1608,102862017,"HOSE PKG,HYDR,CHAS,FB4K BLNR TRLR,EXPORT",EA,1332.05
Production Enhancement,Other Production Enhancement,6001070700,1608,102862018,"HOSE PKG,HYDR,FIN,FB4K BLNR TRLR,EXPORT",EA,6406.13
Production Enhancement,Other Production Enhancement,6001070700,1608,102862021,"HOSE PKG,ENG,FUEL,WTR,ENG OIL,AIR,TIER 4",EA,1423.05
Production Enhancement,Other Production Enhancement,6001070700,1608,102862022,"HOSE PKG,HYDR,WALKWAY,SA13 FB4K BLNR TRL",EA,950.7
Production Enhancement,Frac / Acid Summary,6001010016,1608,102862427,"HOSE ASY,SUC,4 INX53 IN,4 IN 206,400 PSI",EA,960.63
Production Enhancement,Frac / Acid Summary,6001010016,1608,102862468,"GDE,SEAT PULLER,NO 7,Q10-X",EA,118.82
Production Enhancement,Frac / Acid Summary,6001010016,1608,102863037,"MANF,SUCT,LOWR,4 IN 206,Q10-X",EA,628.66
Production Enhancement,Frac / Acid Summary,6001010016,1608,102863819,"VLV,PLUG,LO TORC,FRAC SVCE,2 X 1,15K PSI",EA,816.71
Production Enhancement,Frac / Acid Summary,6001010016,1608,102865361,"NUT,2 INCH-4.5 TPI,SEAT PULLER,Q10-X",EA,132.59
Production Enhancement,Frac / Acid Summary,6001010016,1608,102865363,"TL,CYL ADPTR,6-12 CTR THD,FLUID END SLV",EA,278.42
Production Enhancement,Frac / Acid Summary,6001010016,1608,102865364,"VLV,PLUG,LO-TORC,FRAC SVCE,1.75 IN,15000",EA,1522
Production Enhancement,Frac / Acid Summary,6001010016,1608,102865367,"VLV,PLUG,LO TORC,FRAC SVCE,3-1502,15K",EA,5563
Production Enhancement,Frac / Acid Summary,6001010016,1608,102865939,"COVER, TRANSDUCER, SUCTION",EA,65.02
Production Enhancement,Frac / Acid Summary,6001010016,1608,102867744,"KIT,RPR,1 IN,FRAC SVCE,LO TORC PLUG VLV,",EA,245.96
Production Enhancement,Frac / Acid Summary,6001010016,1608,102867747,"KIT,RPR,1-3/4 IN,FRAC SVCE,LO TORC PLUG",EA,480
Production Enhancement,Frac / Acid Summary,6001010016,1608,102867750,"KIT,RPR,3-1/16 IN,FRAC SVCE,LO TORC PLUG",EA,1139.01
Production Enhancement,Frac / Acid Summary,6001010016,1608,102871216,"INDR,1 IN FRAC SVCE LO TORC PLUG VLV,PAS",PKG,39.33
Production Enhancement,Frac / Acid Summary,6001010016,1608,102877851,"KIT,FLUID END INSTL,Q10,TRLR,CAT,Q10-X",EA,75472.58
Production Enhancement,Frac / Acid Summary,6001010016,1608,102878456,"FLUID END SECT,4.5 IN,INTELLISCAN,Q10-X",EA,30153.57
Production Enhancement,Frac / Acid Summary,6001010016,1608,102881276,"PLUG,PORT,POLYURETHANE,PURPLE,3 IN,1505",EA,6.03
Production Enhancement,Other Production Enhancement,6001070700,1608,102881900,"TL,MISC,3512C,QSK50,SPRT,REF 102881262",EA,842.57
Production Enhancement,Frac / Acid Summary,6001010016,1608,102885307,"MANF,SUCT,V2,Q10,XMP10",EA,2106.97
Production Enhancement,Other Production Enhancement,6001070700,1608,102887725,"SOFTWARE,D3 4123 WIN10 & ACE 3X.XX",EA,408.73
Production Enhancement,Frac / Acid Summary,6001010016,1608,102888417,"SEAT,VLV,SUCT,V2,XHD,Q10,XMP10",EA,320.11
Production Enhancement,Frac / Acid Summary,6001010016,1608,102889129,"ADPTR,PLGR,V3,Q10,XMP10",EA,659.48
Production Enhancement,Other Production Enhancement,6001070700,1608,102892218,"SCR,SAND,11IN DIA X 164 IN LG,BELZONA",EA,6906.63
Production Enhancement,Frac / Acid Summary,6001010016,1608,102892784,"TL,RAKE,MANF CLN OUT,Q10-X",EA,105.12
Production Enhancement,Other Production Enhancement,6001070700,1608,102892977,"SOFTWARE,MOXA,WIN10 IMAGE UPGRADE",EA,78.49
Production Enhancement,Frac / Acid Summary,6001010016,1608,102893749,"TL,PUSH ROD,SEAT REMOVAL,Q10-X",EA,217.62
Production Enhancement,Frac / Acid Summary,6001010016,1608,102893752,"KIT,TL,SEAT REMOVAL,Q10-X",EA,1403.9
Production Enhancement,Frac / Acid Summary,6001010016,1608,102902694,"TL,SPCL,PKG NUT REMOVAL",EA,759.16
Production Enhancement,Other Production Enhancement,6001070700,1608,102914539,"OIL,ENG,15W40,VALVLIN,PREM,325 GAL TOTE",EA,2.39
Production Enhancement,Frac / Acid Summary,6001010016,1608,102915638,"TL,ADPTR,SUCT VLV REMOVAL,XMP10",EA,115.98
Production Enhancement,Frac / Acid Summary,6001010016,1608,102915639,"TL,SUCT VLV SEAT INSTL,Q10-X",EA,193.67
Production Enhancement,Frac / Acid Summary,6001010016,1608,102915640,"TL,VLV GDE SLV INSTL,Q10-X",EA,144.36
Production Enhancement,Frac / Acid Summary,6001010016,1608,102915641,"TL,TEE HDL,SUCT VLV MAINT,Q10-X",EA,94.47
Production Enhancement,Frac / Acid Summary,6001010016,1608,102915642,"TL,SUCT VLV MAINT,Q10-X",EA,8.51
